id,project_id,type,value,effort,risk,stakeholder_priority,priority_score,rank,cleaned_requirement_text,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
REQ-323,P3,FR,-0.8484391579862354,-1.0153926904923225,-0.5500237755422986,-0.8400996077422255,1.1,55,recycle part search result provide estimator retrieve,0.0032768692,0.005105547,1.3835462e-06,0.0009865491,2.165551e-05,-0.004925776,-0.001272673,0.008027154,-0.0022238162,0.0022672638,-0.0014775515,-0.006308768,-0.0013338657,0.0033605243,0.00044215596,-0.0017681053,-0.0015905619,-0.0031598571,0.0041771373,-0.0050489753,-0.0005247059,0.0005535266,-0.0012350288,0.00097636005,-0.0036909464,-0.0035461613,0.0016491078,-0.0036361418,-0.0016239687,-0.00020397235,0.0007467637,-0.0039244103,0.0011221934,-0.0015079187,-0.0023509667,0.00732899,0.0020858923,-0.0017190286,-0.0032306514,-0.004928969,-0.0009448182,-0.0016608458,0.0018211559,0.00069533935,0.00379774,0.0017456008,-0.0024492096,-0.0034773,0.00072789297,-0.0006821476,0.00084045436,0.002913338,-0.0014140991,-0.0016160887,-0.0023027959,0.001365142,0.0013134565,1.2411337e-05,-0.001354521,0.0024211048,-0.0014107829,0.0005226343,-0.0006424092,-0.0012737083,0.0035895817,0.00041229738,-0.0028282492,0.002206549,-0.0006298081,0.004157058,0.0003413984,-2.2684913e-05,-0.00092596613,-0.0011673114,0.008264221,0.00070006715,-0.00039762733,-0.00011696294,-0.000839212,-0.00090361753,-0.0018179497,-0.0036994093,-0.0027532333,0.0013421883,-0.0007567486,0.0023037645,-0.0035459022,0.0021967306,0.006788752,0.00050812843,0.00024304252,0.0013831671,0.0016321297,-0.0010469377,0.001722527,0.0039672074,0.00068656367,-0.0015878241,0.0022274235,-0.002358904
REQ-324,P3,FR,0.4445969386827438,0.1658474727804126,0.29374896144346946,0.44584233568776,1.5,9,real estate agent query ml,-0.004693137,0.0017327549,-0.0039522415,-0.0022073796,-0.000326493,0.00073945464,0.006264062,-0.0004313973,0.0011642579,0.0045518,0.001458335,-0.0051982924,0.0024504107,0.004463452,0.0055963,-0.0006133554,-0.0035730682,-0.0004119344,0.0023314902,0.0009733137,0.001467172,0.0005943257,0.0060449336,0.003808362,-0.0053243367,0.0022852425,0.0030253395,0.0003644484,-0.002022782,-0.00037073102,0.0043752706,-0.0038265507,0.0009999678,0.003571982,0.0014793177,0.00029852818,0.00045896258,0.00067223364,-0.00091328303,-0.0009117581,0.0024801618,-0.0039813956,0.0005488649,-0.00080623495,-0.0040587257,0.000579861,0.00053103163,0.002098995,0.0061866073,0.0022774981,-0.0014416272,-0.0006079563,0.0022004629,0.0026784819,-0.0035337997,-0.0036429618,-0.0006781941,-0.0054747947,-0.0042542485,0.00020892294,-0.0013506543,0.0011861308,0.001774664,-0.002026564,-0.0015056625,0.0016070508,0.00020749979,0.0012337335,0.0015596277,0.0011276808,-0.0024963073,0.0006089558,0.00037974276,0.0036727018,0.00084747106,0.0017813167,-0.004569102,-0.002704659,0.0022519547,0.0029215007,-0.0027446041,-0.0017399259,0.0027814177,-0.0010293458,0.001861326,-0.005099098,-0.004168677,0.0005133792,0.00584105,0.002381017,0.0017055811,-0.0040240763,0.0021328859,0.0037478823,0.0002534148,0.0017552174,0.0026460213,0.0011941108,0.0028249626,0.0048284344
REQ-325,P3,FR,-0.8484391579862354,-1.0153926904923225,-0.5500237755422986,-0.8400996077422255,1.1,55,define time segment,-0.003586755,0.0038346418,0.0012643834,-0.0001522017,0.0025659082,-0.003882921,0.00599713,0.0059388387,-0.0046742,-0.007039742,0.0030916587,8.956731e-05,-0.0057277544,0.0062798522,-0.0018432209,-0.0027661084,0.0063825683,0.0008192975,-0.00017215947,-0.006861443,0.005026847,-0.002233559,0.0057254042,-0.0026726248,0.005393937,-0.001270148,0.0011984521,-0.006936893,-0.006471686,3.457147e-05,0.0043003224,0.0038468763,-0.0012928572,-0.0044227815,-0.00015832188,0.0035977345,4.8991216e-05,-0.010528644,-0.0023969386,-0.009545899,-0.0016520688,-0.0013212484,0.00762038,-0.0050108484,0.0077815815,0.002340858,-0.0044085667,-0.0028420286,-8.065222e-05,-0.0020546725,0.0010226029,0.0005996095,-0.006629985,-8.039208e-05,-0.002177837,-0.0030588731,0.0020490745,-0.007852446,-0.003992238,-0.0043340395,0.0031359203,0.0040111886,0.0055117398,-0.00028582974,-0.0045096655,0.007175239,-0.00010682718,-0.00022839615,-0.0052039768,0.0036105576,-0.0073407725,0.00094808824,-0.0035906571,-0.0017132313,0.009309688,0.0022149452,-0.0017813096,0.0036439665,-0.007909903,0.0022281322,-0.000630162,0.001094809,-0.005360698,0.0059782825,0.0040522735,0.0005192764,0.0074016512,-0.0020461904,-0.00042590234,0.0009281114,0.0019537623,0.002633828,-0.0015169032,0.0012276997,0.0035461867,0.008763156,0.00045300848,-0.010056864,0.00066225015,-0.0029351644
REQ-326,P3,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,0.44584233568776,1.3,40,generation inventory quantity adjustment document demand,-0.0025067136,0.0013604412,0.0027848643,9.584093e-05,0.0025364906,0.0004374442,0.003352764,0.001407039,-0.0065783164,-0.0005804926,0.0008465716,-0.0027706532,0.0011316194,0.001433447,0.0035985727,-0.0034602818,-0.0027420323,-0.0026846312,-0.0031798556,0.00061978213,-0.0008038815,0.00206416,-0.00051756855,-0.0021518276,-0.0037488583,-0.0045359256,-0.0017251997,-0.004992914,-0.00019310236,-0.0011895163,0.0061354465,-0.00033161067,0.004054029,-0.0037670636,0.0010793234,0.0044332785,0.001532855,-0.0046018194,0.001581953,-0.0041375025,-0.0021817107,0.002302073,0.0034171632,-0.0011196765,0.0022004473,-0.0021939029,0.0007391314,-0.0029715255,-0.000707552,-0.0034630995,0.0015691313,-0.002322301,0.0010911147,-0.0025235459,-0.0023663023,-0.0025230695,0.0032431446,-0.0031245276,0.0011993876,0.0016155405,-0.0046348027,-0.00037045,0.0031840296,-0.0008656546,-0.0056703235,0.0021133854,-0.0026996778,0.0022929038,-0.0020411143,-0.000604407,-0.0058466517,0.0056044576,0.0012756076,0.0038772959,0.0014239241,-0.00013140519,0.0003057045,-0.0009081015,-0.0026872864,0.0016348757,0.0025008079,0.00096903305,8.72009e-05,0.0017786274,-0.0030122055,0.0024832922,0.0022969944,0.0015717186,-0.003754112,-0.0004623069,0.0008761985,-0.00047124168,-0.00025532208,0.0009635052,0.006726607,0.0066665336,-0.004375274,-0.0013616985,0.006469993,0.0016236817
REQ-327,P3,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,-0.8400996077422255,1.4,25,modification display,-0.006629005,0.00041773287,-0.0054540355,-0.00042723765,0.0058496865,0.0011845503,-0.005236314,0.0063157277,-0.005555183,0.0049484763,-0.0063075847,-0.0049006627,0.008194567,0.0035364348,0.0039626276,-0.0020997678,0.0031161488,-0.00019862293,-0.0018119914,-0.0095187845,0.0021477246,0.0022037574,-0.0025113018,-0.0044806525,0.0031999864,-0.0046377876,0.0063254875,0.00269567,-0.010717751,0.0015261739,0.0065652044,-0.008820545,-0.0021593596,-0.0056761745,-0.007044036,-0.001704209,-0.00022841926,-0.005206476,-0.0015580509,-0.006929104,-0.0028458002,-0.0055275518,0.002787479,0.007964531,0.0030583474,0.005484152,-0.0037185918,-0.002882839,-0.0038632506,-0.002295943,0.0024089487,-0.0011880904,-0.0032092072,-0.004868148,-0.011082649,-0.0056230603,0.00484219,0.0010574157,-0.01005796,0.003096723,0.0074975453,0.00083836186,0.006052574,0.0020252522,-0.008489215,0.003939554,0.0040418576,-1.762202e-05,-0.0030123708,0.007441209,-0.0036393923,0.0025728547,-4.6336092e-05,0.00063298084,0.004597457,0.0034487543,0.0003040908,0.0064845565,3.7002144e-05,0.0009464961,-0.0033400895,-0.003891347,-0.0018174532,0.0036933436,-0.0032944465,-0.0010686722,-0.0014847189,0.0010316386,0.006900856,0.000891941,0.0028503467,0.0025971096,0.002956349,0.00021645008,0.0073852018,0.008792092,-0.0012628222,-0.00044224167,0.005921561,-0.008860234
REQ-328,P3,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,-0.8400996077422255,1.4,25,demand generation inventory quantity adjustment document since certain point time,-0.0025483135,-6.402157e-05,0.0018622829,0.0007575945,0.000599487,-0.0019387972,0.0035013012,0.00392,-0.005154007,0.0003564101,0.00080198713,-0.0034449846,0.0024618844,0.0021343022,0.002603237,-0.0039356197,-0.0031745657,-0.00010105523,-0.001752145,-0.002054236,0.00034410422,0.001944164,0.0022007362,-0.0005542706,-0.00042300555,-0.003454965,-0.0020234757,-0.004577576,-0.0029485375,-0.0006587625,0.0058149463,0.00062439276,0.0033398443,-0.0036108862,-1.2572668e-05,0.003997268,-0.000681986,-0.00340802,-0.0005513005,-0.0059832036,-0.00074767706,-0.0010508941,0.004199298,-0.0011216351,0.0006607361,-0.00091865624,-0.0013399051,-0.002140936,-0.0012894368,-0.0007984086,0.000485803,-0.0018699598,-0.00075816456,-0.002644617,-0.0014661876,-0.0030591793,0.0020020262,-0.0024707208,-2.5709905e-05,0.0019290987,-0.0037003167,-3.7069454e-05,0.0027498237,0.00016804395,-0.004430917,0.003029008,-0.0009626559,0.0016632167,-0.0005273322,-0.0011485248,-0.0041095307,0.0033617616,0.0013590148,0.0028132813,0.0015203559,-0.0007598984,0.0008636309,-0.00072765764,-0.0028541237,0.0017302607,0.00030266808,-0.0013283321,-0.001784195,0.0017722665,-0.0032399904,-0.00055882713,0.0013344779,0.0010029152,-0.001319426,1.7518434e-05,0.002257826,-0.0007752113,-0.0016138224,-4.9489947e-05,0.003993648,0.004594081,-0.0016971435,-0.0015560095,0.0034158975,0.001087636
REQ-329,P3,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,0.44584233568776,1.3,40,call seller buyer schedule appointment,0.00023241682,-0.0026615788,-0.0011845573,-0.00014969209,0.0012829418,-0.0015866989,-0.0012501472,0.0064400556,-0.000985944,-0.0015659503,-0.0031940043,-0.006238111,-0.0013817556,0.0052351216,-0.0013895035,-0.0018224899,-0.001972294,-0.0035598618,0.0018863626,-0.008524324,0.0021138866,0.0005370071,0.001336071,0.004238592,-0.0009420039,0.0013646528,-0.004129485,-0.0040900214,-0.0041020797,0.003285482,-0.0029696543,0.0005763164,0.0027729806,-0.00091461214,0.0007273118,0.0028596334,-0.00221259,-0.0035506848,0.001618503,-0.009776523,-0.0047759516,-0.0013802001,-0.003004648,0.0019772064,0.00013733897,-0.0027466887,-0.0046938052,-0.003015088,0.003748697,0.0020739965,-0.000333116,-0.0066838325,-0.00092038384,-0.004700509,-0.0040016733,0.0030993572,-0.00027694562,-5.500596e-05,-0.0007324053,0.0028191986,0.0039202906,0.002094897,-0.00020208964,-0.00034727366,-0.0018427495,0.0013958516,-0.0016198388,0.001615217,-0.005510174,0.0038252934,0.0036294237,0.0041597546,0.0013002085,-0.004074761,0.0016764223,-5.8651807e-05,0.0033621774,-0.00456234,-0.0022197664,-0.001496902,-0.00071576843,-0.0017607011,-0.0045683063,0.002758899,-0.0026404862,-0.0009887086,0.0036392678,-0.00029735564,-0.0005873069,-0.00014791991,0.004342879,-0.0030020452,0.0022827499,-0.00067335664,0.0028253936,0.0038572825,-0.001216219,-0.0029623008,-0.001193627,0.0035694863
REQ-330,P3,FR,0.4445969386827438,-1.0153926904923225,-0.5500237755422986,0.44584233568776,1.4,25,display clear property image search result,-0.003054065,0.0020652201,-0.00069992215,0.0030316703,-0.004526459,-0.004095115,0.001996493,0.0045475475,-0.0011926395,0.0033986361,-0.0053560636,-0.007032286,-0.00389323,0.0021043674,0.000778069,-0.0030561362,0.0008487186,0.00070152624,0.0012030173,-0.004537888,-0.002977697,0.00079100486,-0.0016847365,-0.0013992373,0.000744781,0.00049447274,0.0011393325,-0.0033282607,-0.0045907455,-0.0012017008,0.0028627363,-0.00069320045,0.00028895322,0.0009995699,-0.0021164075,0.008791555,0.0020117387,-2.6415879e-05,-0.0043110666,-0.002705692,0.0017278971,-0.0027594988,-0.0014427379,-0.00058528007,0.0053267726,0.000842961,-0.005362989,-0.0017034638,0.002065555,0.004009933,0.0002608969,0.00025440744,0.0013304906,-0.0015701124,-0.0037561106,-0.00031507807,0.000323655,-0.0015643565,-0.0028407527,0.0034689687,-0.00054423924,-0.0010388974,-0.0017342223,-0.002389526,-0.00095027144,-0.0014931035,0.0024289833,0.0072087436,-0.0018699659,0.0035864215,0.00020696486,-0.00018123155,0.0061951517,0.0019446976,0.0035958744,0.004714807,0.0052054827,-0.0025348389,-0.0045109144,0.0016631813,-0.0031545125,-0.0005190128,-0.0012121648,0.001358745,-0.0026098283,-0.0034107284,-0.0033585448,-0.00065240514,0.0047589852,0.0038880073,-0.00047039383,0.0029092568,0.002592056,0.0012196953,0.004717138,0.0046401136,0.0047330814,-0.0006498093,0.0019601749,-0.001899967
REQ-331,P3,FR,-2.1414752546552145,-1.0153926904923225,-1.3937965125280667,-2.126041551172211,1.0,83,display sync matrix exercise management tool application,0.0018115063,0.00082058395,-0.0028770682,-0.003242537,-0.00056962454,-0.0037474756,0.00085580215,0.0035997555,-0.0027691212,-0.0018910747,-0.0032058149,-0.0047841156,-0.0014882226,0.0011825761,0.0020410437,-0.003826956,0.00083751354,-0.002552373,0.00067971036,-0.0031879698,-0.004222633,-0.0006289068,0.00093643804,0.000105877676,-0.002185862,-0.0013143359,-0.0020314467,-0.0028443953,-0.005057377,0.0033248833,0.002458088,-0.0003415298,-2.498677e-05,-0.00090170227,-0.002347216,0.001709395,0.0026327497,-0.0043829577,-0.0006874117,-0.006249186,-0.00078901433,-0.0014763095,-0.0012839284,0.0035236813,0.0034660655,-0.0011229757,-0.0003644238,-0.0015171913,-0.0037417386,0.00031064078,-0.00065380876,-0.00080611365,-0.004823337,0.00019846437,-0.004165929,0.0020433355,0.0021512825,-0.0008596058,-0.0053379918,-0.002783019,0.0044982987,-0.0005575843,-0.0023845048,-0.00055848487,-0.0035149294,2.365027e-06,0.0011277721,-0.0014989825,-0.0070406715,-0.0036589194,-0.0029790425,0.0038117578,0.0025750888,-0.0033355672,0.0014563038,0.002283482,0.0015787499,0.003448873,-0.001842487,0.0043984703,-0.00091456843,-0.0008427776,-0.0061426084,0.00050058734,0.000465556,-0.0018366788,0.00082838873,0.0026662722,0.0023246536,-0.00091914873,0.0018249264,0.003021301,-2.7642718e-05,-0.0014980125,0.0061907945,0.005851448,6.934934e-05,-0.00074533385,0.0021480406,-0.0021883764
REQ-332,P3,FR,-0.8484391579862354,-1.0153926904923225,-0.5500237755422986,-0.8400996077422255,1.1,55,display event vertical table time,0.0029468047,0.0005457365,-0.0062811836,-0.0013685458,0.0015139414,-0.003722266,0.0027440935,0.0038019172,0.00044175106,-0.0020615659,0.0010699497,-0.00073670695,0.001072183,0.003410381,-0.00021921335,-0.0026513692,-0.00035631043,-0.004620138,-0.0042777024,-0.009326743,-0.0024889458,-0.0027856245,0.0017824818,-0.004423416,0.001408654,-0.00048342376,0.002338267,-0.0011752909,-0.0065338835,-3.577969e-05,0.005150204,0.0019677482,-0.0019922021,-0.0010256341,-0.002763037,0.0018445689,0.0011802162,-0.005888471,-0.0044196174,-0.0061777555,-0.0020363387,-0.0049832314,0.0002084109,-0.0006091182,0.0043993923,0.0049067657,-0.0028303335,-0.0021014516,0.0023756882,0.0016360218,0.0024638888,-0.0072612986,-0.0056426516,0.0010640498,-0.0056482158,-0.0056544826,0.0014827533,-3.0538813e-05,-0.0056760334,-0.003096038,0.005693672,-0.0022411677,0.005547241,-0.0013933271,-0.007852567,0.0039752745,0.0027396695,-0.00014124077,-0.0060349233,0.0016593518,-0.0008889409,0.006258951,-0.00040465678,-0.0037586004,0.0015037542,-0.0030501285,0.0023824952,0.002590424,-0.0013327049,-0.0011824475,0.003190624,-0.0067099608,-0.0066692443,0.0064141294,0.00083923154,-0.0036750187,-0.0018676793,-4.8405072e-05,0.0004326109,-0.0006091703,0.003829671,0.0053330604,0.0042595603,-0.0018732774,0.0029945762,0.006494233,0.0061488193,-0.0013253102,0.0010170933,0.00025807304
REQ-333,P3,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,-0.8400996077422255,1.4,25,display event graph time,0.00101036,-0.00036883456,-0.0056700353,-0.0010922457,0.00529242,-0.0021897093,0.00022318645,0.008201173,-0.001477737,-0.0025699825,0.0010349748,-0.0038284739,0.0024386414,0.0008674064,-0.0007390109,-0.0043802015,0.00055710773,-0.0028809756,-0.0015157969,-0.011884585,-0.00060496107,0.00067733973,0.004587187,-0.0017675913,0.0027904385,-0.0012351673,0.0002888653,-0.0049612406,-0.0050168107,0.0011942969,0.0058102766,0.0026091211,-0.0051072612,0.0012773292,-0.0023124043,0.00066165626,-0.0007843538,-0.0041265935,-0.0050830245,-0.004440567,0.0024630746,-0.0037014345,0.0015884017,0.00069774175,0.00469769,0.0044066715,-0.0025984966,-0.0025613208,0.0012029686,0.0032312956,0.003961726,-0.0076690596,-0.00618414,-0.0013534713,-0.0038938383,-0.0014815311,0.00044362596,-0.00039332034,-0.00679229,-0.004888543,0.0058361837,-0.00024141444,0.0055716936,-0.00029338748,-0.007383682,0.002632299,0.0024976607,0.0016368739,-0.010063593,0.0011938473,-0.0026859827,0.0034158695,0.0033999998,-0.0017406521,0.0022294475,0.0010802201,0.006851187,0.0025313003,7.773843e-05,0.0009365631,0.0014788203,-0.0054634893,-0.0047485065,0.005648556,-0.0018373865,-0.0041101943,-0.0011121484,0.0014126902,0.0034906017,-0.0005634395,0.00018967455,0.0037991304,0.0019032754,0.0023516768,0.0061904844,0.0063031605,0.004961931,-0.0034955745,0.00025884178,0.0028158778
REQ-334,P3,FR,-0.8484391579862354,-1.0153926904923225,-0.5500237755422986,-0.8400996077422255,1.1,55,display local exercise time separate clock,-0.0026603641,0.003821564,0.0005827933,0.0011927254,0.0010576454,-0.0018783134,0.00022499566,0.002491011,-0.0016220454,-0.0006818405,-0.0015110807,-0.0047217463,0.0006365903,0.005410181,-9.288875e-05,-0.0033188222,0.0035362642,-0.0013805084,0.0036540665,-0.0051142983,-0.0045869993,0.0027215842,0.0021369972,-0.004842983,0.0020403638,-0.0026446267,0.00027728852,-0.002180593,-0.004736738,0.0034461778,0.0023576699,-0.0027943868,-0.0008850503,-0.004159644,-0.0017768261,0.003479684,0.0018901281,-0.0044763056,-0.0011012508,-0.008023524,0.0024006509,-0.002420565,-0.0012582167,0.0020802747,0.002671699,0.0007296458,-0.0033341218,-0.0030130788,-0.0040697963,-0.0005819891,0.0008090778,-0.0030360848,-0.0015810771,0.0011052227,-0.0022040796,-0.0019233854,-0.002701387,-0.0031251332,-0.003731656,0.00032307277,-0.00050110236,-0.003890929,0.0014231832,-0.0041827355,-0.00023110102,0.0027838682,0.003959438,0.0036943431,-0.004263636,0.0024001182,0.0021052966,0.0040102215,-9.945346e-05,-0.00043725516,0.0030958185,0.0020781436,0.0020086821,0.0013489178,-0.00075406843,0.003384289,-0.0018182202,-0.0010182942,-0.0015027862,0.0027820219,-0.0024482587,-0.0026362867,0.0028268404,0.0039388924,0.004623394,-0.00028281752,0.0004052146,0.005801449,0.0009960057,0.0005476189,0.005866524,0.005846666,0.0017681945,-0.002942632,-0.001049749,-0.00095720094
REQ-335,P3,FR,0.4445969386827438,0.1658474727804126,0.29374896144346946,0.44584233568776,1.5,9,generate audit report available recycle part collision estimate,0.000816082,0.0030898429,0.00085447193,0.00061011943,-0.00081486034,-0.004762044,0.0016976946,0.007161951,-0.0033372252,-0.001924676,6.8929745e-05,-0.0022974256,-4.7149166e-05,-0.00064707437,-0.0022277576,-0.0048256465,0.00090279314,-0.0064964658,0.003657971,-0.0047753383,-0.00069885043,0.0017490158,0.0017617673,-0.0035673454,-0.0011376636,-0.0011743961,0.0014386531,-0.003301001,-0.0047533577,0.00090842124,0.0031494047,0.0010638663,0.0035597037,-0.0037268212,-0.0010686035,0.0031768954,9.958143e-05,0.0005289039,-0.0033819634,-0.0032783656,-0.0010172195,-0.0036233414,0.0015795471,0.0016071202,-0.0006951066,-0.0013424375,-0.0024969059,-0.0012244212,-0.0018199815,0.004433632,0.002757044,0.00023692148,-0.0007049988,2.7614908e-05,-0.0053852787,0.0029200295,0.0016949853,-0.0016271925,-0.0016896551,-0.0001389875,-0.0014364952,-0.0023009833,0.00052166847,0.0012506376,-0.0021937003,0.0005888357,-0.0030087489,-0.0010470118,0.0013421667,-0.001573612,-0.0028406032,-0.0017081434,-7.871131e-05,0.0010133228,0.005244499,0.0011278922,0.0011024443,0.0006443657,-0.0013199871,0.002611444,0.0007301201,-0.0011193203,-0.0009533709,0.00020789972,-0.0028010304,0.004358979,0.002386685,0.002627474,0.0070835394,0.0007137788,0.0006372932,-0.0005404823,0.0034689063,0.00012446482,0.0046010404,0.005560453,0.0026544202,-0.005113175,0.0017107369,-0.0032396417
REQ-336,P3,FR,0.4445969386827438,0.1658474727804126,0.29374896144346946,0.44584233568776,1.5,9,generate inventory quantity adjustment document automatically daily product sale available,-0.0036590497,-0.00060831115,0.00027436705,0.00031392425,0.0020886697,-0.005383636,0.0020685645,0.004271589,-0.0035442903,1.8771505e-05,2.2370612e-05,-0.0050385385,0.000900333,0.0020941854,0.002388821,-0.0039079753,-0.0015262262,-0.0038930431,-0.00015600081,-0.0019212445,0.0008634838,0.00067268364,0.0015200444,-0.0006923204,-0.0037188865,-0.004103773,-0.00020067752,-0.0024220059,-0.0036627408,-0.004837151,0.0041343947,0.0007744454,0.0026030338,-0.0045916596,-0.0009206139,0.0015518991,0.00088881794,-0.004076375,-0.0025159104,-0.0035952616,-0.0022607155,-0.0023946099,0.0010337776,-0.0034842286,0.00067773357,-0.003158918,-0.0005456277,-0.0011663742,0.00047903712,-0.0008750514,-0.00012608408,-0.0016015678,-0.00032564005,0.00015338403,-0.0023423762,-0.00017660172,0.0027791897,-0.005085949,-0.0011068301,0.0048482753,0.00054271286,-0.0020331708,0.0031454123,0.0012624823,-0.008618984,0.0026151617,-0.0007996142,0.0029013036,-0.0017572806,0.0008060499,-0.000322648,0.002290303,0.0012798669,0.0017382154,0.0022535294,0.000679291,-0.00011595003,0.0010858669,-0.0027217271,0.0005984017,-0.0017374348,-0.00059124123,-0.0006829895,0.0015896382,-0.00059051224,0.0022678743,0.0028585119,0.0031042346,0.0014535179,-0.00052521547,0.0019476966,-0.0010633774,0.00069075765,0.0017723422,0.007898027,0.005855172,-0.003592107,-0.0035216305,0.0035456095,0.0016789455
REQ-337,P3,FR,0.4445969386827438,0.1658474727804126,0.29374896144346946,0.44584233568776,1.5,9,generate inventory quantity adjustment document product daily sale product formula,-0.0033386922,-0.0021284386,-0.0008557212,0.00068013556,0.0022111807,-0.005518227,0.0034149333,0.0055830074,-0.0027020336,-0.0016594095,0.0015993282,-0.0053853095,-0.0005183181,7.541412e-05,0.0022943502,-0.003118584,-0.0019269701,-0.0034231902,-0.00061460567,-0.0036181589,0.00048032013,-0.00094424153,0.002153926,-0.0011047868,-0.0024777688,-0.0042184303,-0.0011387436,-0.0046271645,-0.0021854504,-0.006318216,0.0044467384,-9.196154e-05,0.0030522502,-0.0034592417,-0.00092414144,0.0020243893,0.0011891297,-0.0055465675,-0.0032509486,-0.0047359737,-0.0024737893,0.00040045884,-0.0003923638,-0.0019408017,0.001323822,-0.0031654765,0.00070132565,0.0013509865,0.00025730664,-0.00085190905,0.0012035593,-0.0031647277,0.0008631783,0.0006517541,-0.001364108,0.0012847274,0.0049430346,-0.00462608,-0.0014010504,0.004006713,-0.0009771493,-0.0010117302,0.0031544915,-2.4470967e-06,-0.008528216,0.002443467,-0.0013646719,0.0038364301,-0.0013883741,-0.0010316022,0.00012395965,0.002311067,0.0021948344,0.003656368,0.0025952826,0.00020966023,0.00026087085,-0.0012206,-0.0046967017,-0.0005152135,-0.0017966138,-0.0005707401,0.00030754853,0.0032288614,0.0007007183,0.0031434845,0.003492705,0.0047116107,-0.0006936026,0.00040864875,0.0026201303,6.714915e-05,0.000106120155,0.0024031329,0.008635602,0.007859977,-0.003761386,-0.0037028485,0.004611382,0.0014817481
REQ-338,P3,FR,-0.8484391579862354,0.1658474727804126,-0.5500237755422986,-0.8400996077422255,1.4,25,mdi form view graph table,0.00022713821,-0.002691356,-0.004149585,-0.004052113,-0.002104167,-0.0057821358,-0.0003165896,0.006724038,0.0012657009,-0.0035117858,0.0028353431,0.0010441551,0.0032195344,0.0024445185,-0.0008414521,-0.0026136127,-0.004414173,-0.0035402044,-6.2332024e-06,-0.0026016103,0.0017546893,0.0018681039,0.0017138859,-0.004064803,-0.00061495166,-0.0044827396,-0.0018363912,-0.0015832804,-0.0022270498,0.0025670095,0.004754697,0.0018479666,0.002430478,-0.003998126,0.0019782442,-6.761206e-05,0.0028879647,-0.00020355723,-0.00434392,-0.004819999,0.0028270104,-0.0032638912,0.0014572234,0.0031622804,-0.00035881298,0.00074828166,-0.0006348643,0.0024198901,0.003046166,-0.0016205094,-0.00081845524,-0.005932022,0.002673831,-0.0033586521,-0.00023305844,-0.0009156124,-0.0009997601,0.004184513,0.00033360982,0.0018287906,0.005759782,-0.004920732,0.0028953138,-0.0011024221,-0.0061174706,-0.0034573092,0.0043480946,0.0016396377,-0.004835003,0.0010027876,-0.003087358,-0.0022182513,-0.0023804165,0.00039930604,0.00043807522,0.00085397327,0.00085203565,-7.594116e-05,-0.0003041601,-0.00036481116,0.0020865153,0.0006026326,-0.004379397,0.0021921298,-0.0041649705,-0.0030915502,-0.005008312,0.0037244454,0.00060708926,0.0043242043,0.004598009,0.0027905435,0.0020203455,-0.0022366184,0.0004010749,0.0045741377,0.0023873134,0.004605729,0.0008011097,0.00041682235
